6000|6.0|8.087995002390953
6000|6.5|7.294212869774178
6000|7.0|6.841808673161746
6000|7.5|6.2296536751012255
6000|8.0|6.831295514113615
6000|8.5|5.284302177099651
6000|9.0|5.375411804918624
6000|9.5|6.158071996540373
6000|10.0|4.301300215886502
6000|10.5|3.04854016494333
6000|11.0|4.197395507593904
6000|11.5|3.005318629256895
6000|12.0|3.7018370070396234
6000|12.5|2.4295320561904625
6000|13.0|2.468811461609277
6000|13.5|2.3636788067770937
6000|14.0|2.3161579608209713
6000|14.5|3.4182101802993015
6000|15.0|2.9312625018750937
6000|15.5|2.3048427021396978
6500|6.0|9.590395162668653
6500|6.5|8.576308937937227
6500|7.0|7.90653275693611
6500|7.5|6.986972507046888
6500|8.0|6.265132332542594
6500|8.5|5.651920737454107
6500|9.0|5.347719102369612
6500|9.5|5.2186056236610305
6500|10.0|5.704221745936067
6500|10.5|4.856841631285075
6500|11.0|5.141231047364665
6500|11.5|3.948220293941405
6500|12.0|4.620560861543488
6500|12.5|2.9393927712090937
6500|13.0|2.528254725155476
6500|13.5|2.458334376942638
6500|14.0|2.3758948606429646
6500|14.5|2.4435950747995587
6500|15.0|2.525660425056138
6500|15.5|-3.438963891310655
7000|6.0|8.07451084928202
7000|6.5|8.242760349720577
7000|7.0|-1.5954926715277338
7000|7.5|9.597607155262187
7000|8.0|7.945113703872423
7000|8.5|7.334459153853228
7000|9.0|6.408449441025811
7000|9.5|6.117516456103737
7000|10.0|5.926782974057109
7000|10.5|5.063656388133196
7000|11.0|4.150042410391448
7000|11.5|4.944723488349927
7000|12.0|2.9084208494029355
7000|12.5|4.1728803698508665
7000|13.0|2.911980504995626
7000|13.5|2.661141099835898
7000|14.0|2.4829756001641003
7000|14.5|2.49600755177317
7000|15.0|4.009891246049281
7000|15.5|2.53820744686327
7500|6.0|8.102430144548906
7500|6.5|6.185667409245346
7500|7.0|10.224931088355545
7500|7.5|8.954300633057892
7500|8.0|8.094125248654658
7500|8.5|7.309705622448283
7500|9.0|6.3816014740391
7500|9.5|5.9948395582910505
7500|10.0|5.591779429421153
7500|10.5|3.6105507517674438
7500|11.0|5.330412936994826
7500|11.5|3.5407586717471697
7500|12.0|5.75715329577248
7500|12.5|4.7071054072803955
7500|13.0|3.7616214105658528
7500|13.5|2.7898901299261807
7500|14.0|-4.2349167684747
7500|14.5|2.5437846947497946
7500|15.0|2.472896943266649
7500|15.5|2.379518115077739
8000|6.0|-3.4876605066323325
8000|6.5|7.035098235465922
8000|7.0|7.176455832866838
8000|7.5|10.47972335768216
8000|8.0|8.077623730907575
8000|8.5|7.890192681071994
8000|9.0|7.183677741541315
8000|9.5|6.414403346685214
8000|10.0|5.972788486922468
8000|10.5|5.771501308738153
8000|11.0|6.195259075201772
8000|11.5|5.5339638038150385
8000|12.0|5.181918977721573
8000|12.5|4.685793632930436
8000|13.0|4.944549735443462
8000|13.5|2.999880350389428
8000|14.0|4.282957253725798
8000|14.5|-4.0197606362308065
8000|15.0|2.46904983013972
8000|15.5|2.4669256197981158
8500|6.0|-3.4504528862780406
8500|6.5|7.242618206838114
8500|7.0|7.458859818793919
8500|7.5|8.410715903767386
8500|8.0|14.05321371464239
8500|8.5|13.289605195961196
8500|9.0|10.077849884739793
8500|9.5|10.412194427968098
8500|10.0|7.028499104744253
8500|10.5|8.997152248816882
8500|11.0|6.225284262976616
8500|11.5|6.0342342653007845
8500|12.0|5.741228069972342
8500|12.5|5.563742310768475
8500|13.0|4.067038145687574
8500|13.5|5.23825754073892
8500|14.0|2.881405409960178
8500|14.5|-2.716564143026134
8500|15.0|2.7416557780586355
8500|15.5|2.5858035151719116
9000|6.0|-1.3756979062317216
9000|6.5|6.757289537233391
9000|7.0|8.37004036122941
9000|7.5|6.303377726775103
9000|8.0|9.852247090559871
9000|8.5|13.906921937748224
9000|9.0|9.8977618924398
9000|9.5|8.851480676796738
9000|10.0|8.536603014973837
9000|10.5|7.296306461395692
9000|11.0|7.522986157009753
9000|11.5|8.417512381550013
9000|12.0|5.8377363414638666
9000|12.5|5.088609366532935
9000|13.0|5.464336251481551
9000|13.5|-3.293185878326557
9000|14.0|-1.9563326632426459
9000|14.5|-4.252533476697995
9000|15.0|2.7780610221484743
9000|15.5|2.5790896640826
9500|6.0|6.637761898993862
9500|6.5|8.850640613575258
9500|7.0|6.983589932064391
