6000|6.6|9.214968889334989
6000|7.1|8.930632639550975
6000|7.6|11.997330545606056
6000|8.1|14.602925432029503
6000|8.6|-2.1973660913656303
6000|9.1|10.182917041047212
6000|9.6|8.882176340458289
6000|10.1|7.704126988278983
6000|10.6|8.616866377658278
6000|11.1|7.589065943966612
6000|11.6|6.5119549028982995
6000|12.1|6.056132287879377
6000|12.6|5.278705670980382
6000|13.1|-1.5627279629878372
6000|13.6|5.156271226167412
6000|14.1|3.8331065668858644
6000|14.6|5.467957291527307
6000|15.1|-3.5024774621218526
6000|15.6|-3.4840128256453258
6000|16.1|-2.289099573791395
6000|16.6|3.7358233205819404
6500|6.6|7.155681749455211
6500|7.1|7.809494413032782
6500|7.6|8.472276325643188
6500|8.1|11.851948396653915
6500|8.6|14.690066278124245
6500|9.1|11.368186069559771
6500|9.6|10.437647319948223
6500|10.1|8.384882311972047
6500|10.6|7.428204591446487
6500|11.1|8.021060382874875
6500|11.6|7.206761136764586
6500|12.1|6.890765899911956
6500|12.6|6.206613025618614
6500|13.1|5.496301058840383
6500|13.6|-0.6184932672523046
6500|14.1|-3.537992455371107
6500|14.6|-3.114696804937603
6500|15.1|5.6149803901603175
6500|15.6|5.964665601067439
6500|16.1|3.5886653254185386
6500|16.6|-3.5948153659120368
7000|6.6|6.367532519893426
7000|7.1|7.740158291850538
7000|7.6|8.8470744225527
7000|8.1|10.705786291344896
7000|8.6|12.055208561763695
7000|9.1|14.555652305170463
7000|9.6|10.271350080005341
7000|10.1|9.409046774796234
7000|10.6|8.485264548462247
7000|11.1|8.254938906016196
7000|11.6|8.742075090432776
7000|12.1|-1.0671808126940654
7000|12.6|6.744314751173918
7000|13.1|-1.8242669942506524
7000|13.6|5.400014146037594
7000|14.1|5.641617203113972
7000|14.6|6.399708271885522
7000|15.1|3.7330152815667694
7000|15.6|-3.9473058035669712
7000|16.1|-3.1688875828821095
7000|16.6|-1.4939504453054906
7500|6.6|6.396563058010441
7500|7.1|7.063575594986407
7500|7.6|7.843673038510339
7500|8.1|8.604575420113342
7500|8.6|10.101877230700651
7500|9.1|10.549148949230796
7500|9.6|11.296260697263529
7500|10.1|-2.0371402169510495
7500|10.6|14.625379070645101
7500|11.1|9.576061515819351
7500|11.6|8.351685795342759
7500|12.1|8.818163564579823
7500|12.6|-3.42634591662077
7500|13.1|9.355978447083428
7500|13.6|5.335333415067461
7500|14.1|4.128487201299888
7500|14.6|3.9726311782483097
7500|15.1|5.718378821034658
7500|15.6|-3.226532435125452
7500|16.1|3.7178412188355914
7500|16.6|4.240833095948236
8000|6.6|6.437477876303735
8000|7.1|6.374007193835034
8000|7.6|6.912264097742983
8000|8.1|8.190820858953161
8000|8.6|8.167338105655023
8000|9.1|10.921959413492122
8000|9.6|13.346940649336187
8000|10.1|14.94417237920798
8000|10.6|10.349876876224194
8000|11.1|11.686791148351222
8000|11.6|9.126353862488102
8000|12.1|8.617218786518988
8000|12.6|8.703426957851725
8000|13.1|6.974732119416266
8000|13.6|7.639863581898716
8000|14.1|6.547872950858467
8000|14.6|5.024548741061227
8000|15.1|3.8217926744459807
8000|15.6|7.281697600333109
8000|16.1|-2.2120676178340597
8000|16.6|4.5499312314220175
8500|6.6|6.090352360633917
8500|7.1|6.494732413100565
8500|7.6|6.775226673976172
8500|8.1|7.645940924953411
8500|8.6|8.032122976201602
8500|9.1|9.075101487082456
8500|9.6|10.193301124943138
8500|10.1|10.873935717387731
8500|10.6|11.357663730470142
8500|11.1|12.58638628691534
8500|11.6|10.279169553606591
8500|12.1|9.481812905645699
8500|12.6|8.04558211548691
8500|13.1|-2.3572860283603685
8500|13.6|7.855397954430363
8500|14.1|-2.028214760378807
8500|14.6|5.477417510749031
8500|15.1|-2.714642638526392
8500|15.6|3.678655472001843
8500|16.1|5.654767959382438
8500|16.6|-2.880658567892339
9000|6.6|5.148050795143176
9000|7.1|6.201892521396736
9000|7.6|6.4887646348150225
9000|8.1|7.019464707241217
9000|8.6|7.401337909361597
9000|9.1|8.487621291317033
9000|9.6|9.906580123157385
9000|10.1|10.441440900237646
9000|10.6|11.572331011346693
9000|11.1|10.382976770944495
9000|11.6|12.299482726917082
9000|12.1|9.412328078814811
9000|12.6|8.236467980863472
9000|13.1|7.6759079366930365
9000|13.6|6.3513020774322655
9000|14.1|7.359208857423952
9000|14.6|-1.7617573106063715
9000|15.1|6.854023954093548
9000|15.6|4.908475095686057
9000|16.1|-2.5541367422656185
9000|16.6|5.70776527044126
9500|6.6|6.068660617132929
9500|7.1|5.485100337576384
9500|7.6|6.1292329130247865
9500|8.1|6.817463272600575
9500|8.6|7.6047271967530845
9500|9.1|7.6847406885736
9500|9.6|9.877750141821874
9500|10.1|9.626384984918277
9500|10.6|11.60734650799238
9500|11.1|10.997077910228212
9500|11.6|-4.857155609944161
9500|12.1|9.013975719547927
9500|12.6|10.705482826639914
9500|13.1|-0.5976356835972789
9500|13.6|7.367118609643808
9500|14.1|7.972628104860059
9500|14.6|7.81507898626525
9500|15.1|4.835803930153749
9500|15.6|-2.1823015241800237
9500|16.1|5.278162692421626
9500|16.6|-4.033706967489149
10000|6.6|5.356126402087551
10000|7.1|5.880614227586803
10000|7.6|5.765678767200626
10000|8.1|6.86520240264176
10000|8.6|7.359352710376624
10000|9.1|7.472183489792195
10000|9.6|9.130896171938774
10000|10.1|9.016435428903693
10000|10.6|10.872867862347922
10000|11.1|12.817949902294146
10000|11.6|22.817949902294146
10000|12.1|12.061270655685643
10000|12.6|-1.2067332294101485
10000|13.1|9.757642695076264
10000|13.6|8.93585831030617
10000|14.1|8.638225115120694
10000|14.6|7.500325286890908
10000|15.1|9.798233346528336
10000|15.6|6.146238138271742
10000|16.1|-1.162944645573252
10000|16.6|-6.27993909612812
10500|6.6|-3.0445460073609873
10500|7.1|5.815183202025661
10500|7.6|6.120416452201601
10500|8.1|6.179167047912676
10500|8.6|7.222035646573873
10500|9.1|7.095631136517941
10500|9.6|7.247652550565491
10500|10.1|8.149234450911676
10500|10.6|9.818411396079991
10500|11.1|10.361052925593539
10500|11.6|9.771930302623907
10500|12.1|6.724140135298078
10500|12.6|10.687940156091184
10500|13.1|6.759286613706562
10500|13.6|9.603741414745741
10500|14.1|7.758712737394945
10500|14.6|5.852069304180128
10500|15.1|6.32355518360006
10500|15.6|-4.999220936973769
10500|16.1|4.754104150896581
10500|16.6|-3.9998672989540256
11000|6.6|5.459831558668856
10000|11.6|10.715656050783828
10000|11.6|11.2016744628289
10000|11.6|2.9248033726788436
10000|11.6|1.2216429436024578
11000|6.6|5.291109281812075
11000|7.1|5.386174146946253
11000|7.6|6.107518896872235
11000|8.1|5.995886537176378
11000|8.6|7.384629131313392
11000|9.1|6.736608057937314
11000|9.6|7.390734558853846
11000|10.1|7.656472481996148
11000|10.6|9.41646236937929
11000|11.1|11.441633941062639
11000|11.6|10.032698062324345
11000|12.1|14.004927713166968
11000|12.6|-2.496242691179054
11000|13.1|5.799067940217785
11000|13.6|-1.1569032355237787
11000|14.1|9.16088134397526
11000|14.6|8.036492120002107
11000|15.1|5.6085747936647214
11000|15.6|-1.4102402940795367
11000|16.1|6.062215981676816
11000|16.6|4.675713319685119
11500|6.6|5.429142226194591
11500|7.1|5.484073991744274
11500|7.6|5.596022427584508
11500|8.1|5.670813151578662
11500|8.6|6.341840400256763
11500|9.1|6.395073412490204
11500|9.6|6.948507717159527
11500|10.1|7.534648846482812
11500|10.6|8.65005560526975
11500|11.1|8.608752438428773
11500|11.6|0.4243405082776353
11500|12.1|11.824710462954817
11500|12.6|10.47439765420965
11500|13.1|11.804565452230529
11500|13.6|9.555213371540312
11500|14.1|-3.06076520556046
11500|14.6|-2.653423332276851
11500|15.1|6.968641212692023
11500|15.6|6.1126518471942815
11500|16.1|7.679640435902326
11500|16.6|5.584911126776936
12000|6.6|5.043277843443495
12000|7.1|5.424464058818812
12000|7.6|5.536012842119157
12000|8.1|5.851872059661277
12000|8.6|5.536533973930916
12000|9.1|6.3214593461719115
12000|9.6|7.491157448945693
12000|10.1|7.330662187672556
12000|10.6|8.417226387555809
12000|11.1|8.119004129684722
12000|11.6|9.332990932185496
12000|12.1|9.134466509653514
12000|12.6|6.964829184361463
12000|13.1|10.851482799483838
12000|13.6|-1.6514703941339037
12000|14.1|8.834590406136568
12000|14.6|6.211738850617408
12000|15.1|10.315722414702575
12000|15.6|6.887621145350912
12000|16.1|-1.0293005731074685
12000|16.6|-1.9933444880127327
12500|6.6|5.114467856636645
12500|7.1|4.991125157342922
12500|7.6|5.135372321154817
12500|8.1|5.808223492390165
12500|8.6|6.491909207376838
12500|9.1|6.471309480624168
12500|9.6|6.83512917362141
12500|10.1|7.611871087360474
12500|10.6|7.65222032314956
12500|11.1|10.380044643066292
12500|11.6|10.734325809603334
12500|12.1|9.991037792500494
12500|12.6|11.069897880942419
12500|13.1|-3.176252524580815
12500|13.6|7.4636080545736245
12500|14.1|11.622187068190762
12500|14.6|9.289032056729596
12500|15.1|9.6277965858636
12500|15.6|6.952015403101382
12500|16.1|4.6812402757171006
12500|16.6|8.88643929429075
13000|6.6|4.819647193659453
13000|7.1|4.7938301656504585
13000|7.6|5.112920986931965
13000|8.1|5.23552589676983
13000|8.6|5.629551029167326
13000|9.1|6.043987285855066
13000|9.6|6.951944329421068
13000|10.1|6.791833195310806
13000|10.6|8.115290770962734
13000|11.1|7.940517855651438
13000|11.6|9.003814626046031
13000|12.1|9.268387476032816
13000|12.6|11.406887732197278
13000|13.1|13.108363929397857
13000|13.6|21.993482075476358
13000|14.1|11.050669468972007
13000|14.6|-3.2481974438520402
13000|15.1|6.533045086768952
13000|15.6|-2.4506303287914553
13000|16.1|-3.106694278775471
13000|16.6|5.168072954736031
